idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
1792,2470,9300,10457,6888,10723,967,8170,8748,7775,10085
1793,3579,8751,586,10074,23,11091,326,7266,10980,3377
1794,1766,8116,3728,11064,7860,2227,7488,6141,11356,4729
1795,482,406,7825,9354,2769,577,5553,7085,6590,1394
1796,7336,8991,2343,11212,5187,960,43,10594,2115,1863
1797,7546,2002,5639,3854,9438,1754,7310,2911,11189,8073
1798,8506,1601,11311,1695,845,1164,10272,7372,6109,8530
1799,8704,1065,7323,6476,3016,2276,8664,1211,1866,8652
1800,10934,5294,1533,10248,10833,9176,9841,3434,886,8559
1801,1233,8708,6519,2482,827,7107,1841,2464,9175,7839
1802,4283,7967,7907,5532,9087,5378,10012,1084,733,2456
1803,140,1656,8968,6682,2892,8762,3332,6,4986,3906
1804,509,8987,8165,8025,10161,3493,2141,5252,6592,9210
1805,8927,8848,9316,2766,10022,4103,10915,6778,819,10903
1806,1115,2650,5493,6385,7600,4368,4697,2777,1573,1534
1807,6598,10962,2793,4229,687,3822,156,1847,726,6363
1808,7520,10951,6330,1893,11105,5738,143,987,10065,3202
1809,893,3618,5312,3287,10067,8415,7388,8946,415,5681
1810,9365,11162,474,6357,2703,9139,6005,4916,2494,2903
1811,9795,3008,539,8707,5357,2445,4816,9999,1611,10891
1812,6872,1940,6919,641,221,7183,8614,11001,6798,6841
1813,5557,4279,7523,9118,1408,8626,9985,8127,39,2418
1814,10794,2480,1369,7728,3819,10029,6026,658,10852,8366
1815,92,1336,6676,4031,822,8959,2990,4358,6677,11158
1816,4048,8350,8507,11173,4112,9378,1664,5182,5724,8311
1817,1503,1213,4359,4672,4383,6743,1782,10474,1950,7729
1818,6367,8211,8240,10384,1320,8642,4201,5277,1,5772
1819,3748,10726,4811,6205,6267,4732,1288,8657,3711,4219
1820,5802,1078,6659,4591,11287,7842,6001,8141,5733,6129
1821,5980,8832,1936,7636,4442,6745,6046,6804,8400,7608
1822,1692,5599,2203,3848,7316,4243,311,1224,8416,9012
1823,3707,9231,838,9033,1310,6663,5777,8306,382,11347
1824,4586,11208,8772,2982,10050,574,1110,5591,6751,35
1825,3926,5545,4648,9919,6061,1323,10717,6432,2893,9158
1826,2195,3972,8178,9037,7966,8854,10168,7837,5052,5646
1827,8293,4780,4992,1450,8239,11246,3343,2524,1862,626
1828,38,1320,762,8765,5263,8746,6016,1313,5333,4363
1829,889,7229,4171,2203,8160,11362,1974,6351,855,6491
1830,3331,6833,5325,5421,7223,3471,7249,9151,1234,3026
1831,11195,4390,1339,392,8507,5763,6907,9456,9223,2992
1832,2760,6332,5950,759,5171,10844,5492,2438,7841,6032
1833,8047,5120,275,1263,8871,10159,1893,6218,9344,7988
1834,10282,5868,5227,5407,10110,7463,11064,4208,8179,9204
1835,7121,4360,10276,122,6857,10647,5379,1711,5982,4862
1836,6597,1468,5306,3046,11155,10680,2966,5398,2368,5508
1837,6197,1922,5336,7930,6595,4805,4294,9722,8807,10417
1838,4463,3391,3375,10830,9972,3439,1941,4117,7244,4402
1839,4839,7198,6673,8858,4644,6198,6839,3313,9953,8519
1840,6769,56,9992,9381,2135,10089,10076,11305,6328,1845
1841,4952,900,828,2629,2832,1465,10201,5373,6607,1290
1842,2167,4018,8214,10986,9187,10791,5408,8323,4172,6153
1843,9305,7597,2690,4339,5133,1974,11305,2189,9668,6434
1844,379,8283,5032,10680,3717,4256,9565,417,10317,3883
1845,2965,7354,4216,10897,11393,3955,6980,10482,1646,8755
1846,6601,3476,4044,6380,3287,6481,7689,10261,1160,5326
1847,10928,10339,4997,10713,7214,8694,10676,1650,2257,6236
1848,69,11100,7855,754,3870,11038,6770,9496,3780,1988
1849,9040,2478,5512,6116,5806,10928,10537,3122,6203,7419
1850,8500,8616,8215,9008,1020,6149,2015,3857,773,4173
1851,3678,7861,3456,4220,11226,3060,6509,2446,11256,11009
1852,6472,2710,9202,6021,3333,8434,8539,7956,5362,6650
1853,179,386,6209,5368,2407,8074,1843,1570,6341,1780
1854,6401,8121,11275,11338,9697,9895,2395,2408,3777,5409
1855,11303,1628,4347,5717,6492,9056,278,8861,5583,4532
1856,3808,10680,1821,4727,244,1003,2148,10992,8370,11023
1857,3529,7022,7449,6448,4348,4928,876,10395,4006,7888
1858,8848,3374,646,8402,7609,7199,3921,10749,2785,1851
1859,9985,1339,3591,1700,8644,2141,7445,7808,4038,7248
1860,3760,932,6084,9360,2398,6815,1096,1755,4230,9339
1861,7750,5782,6334,10829,4695,7321,314,1040,3033,10260
1862,3201,1638,1560,7472,1737,3842,8946,10020,928,7157
1863,5498,6088,7392,2712,10842,2169,9987,3969,1961,6197
1864,7818,1229,10223,4839,5328,7350,1508,825,5760,8950
1865,3126,4496,8545,10568,4861,435,3841,1500,474,1406
1866,8265,7825,8776,10029,303,6372,11095,8935,1439,2180
1867,9488,9424,7504,3680,3188,10416,5716,4149,875,10855
1868,10979,11207,5776,5604,6477,10315,1268,5586,5568,7710
1869,5350,4663,883,1578,1790,6192,3494,4796,4447,5620
1870,8946,337,780,7055,11047,10622,6087,5102,1459,4329
1871,6196,8033,11013,8251,5141,3675,6044,856,6857,4992
1872,5416,7203,4952,8526,5789,7521,2398,7845,1179,3272
1873,11341,8446,2859,5921,3747,11027,7402,10944,11381,4063
1874,6883,1957,3208,6460,6112,669,2472,2419,7740,9733
1875,10150,4420,4294,6890,706,6836,11075,10162,3486,223
1876,7614,1040,10807,3620,890,6462,9729,9537,6169,6160
1877,3700,3196,1567,11202,5661,8826,2872,6225,1534,6013
1878,6903,9078,7483,10965,11102,10945,4890,9987,7682,2437
1879,1066,6452,5839,10338,7428,8673,6296,8514,6367,3210
1880,2021,10422,1512,2627,9479,7366,10236,7120,8489,10050
1881,8769,630,11035,1354,9555,10677,5196,10044,498,10401
1882,8041,10151,1819,11128,2092,6257,6682,9670,8016,1117
1883,314,6752,10309,6190,8668,2012,8582,206,5302,7723
1884,8403,5724,5238,8694,6667,10732,7708,10445,1689,358
1885,10295,1830,11062,3119,4296,9572,7366,4811,11207,2947
1886,3144,89,10454,5167,7114,905,852,7558,2534,1321
1887,6677,8391,4543,776,3332,1537,6553,5097,4189,11359
1888,10171,7128,1412,5047,2589,683,7639,8297,8515,4041
1889,10529,5833,6093,6151,4730,9848,6829,369,547,7847
1890,9507,11176,3625,10380,1654,4886,10696,10377,4301,2451
1891,5683,11300,5042,2554,6051,7017,10374,954,11235,3176
1892,6082,2382,10652,5182,10760,9611,2786,6910,6020,7830
1893,11382,1077,3532,8340,7731,10115,10792,2705,1550,4330
1894,5028,1588,10042,2015,6285,3373,8432,345,613,9603
1895,5383,653,10693,5552,9252,3165,5005,5286,7598,3671
1896,7894,4002,6190,902,4968,2775,5303,7434,4524,9024
1897,8474,366,3222,280,10781,2238,6804,9594,6015,27
1898,7234,7706,8115,4989,2011,745,3060,7683,2930,5314
1899,6354,11260,40,7005,1290,100,7559,10687,5649,1783
1900,8519,7071,3867,8635,3414,4370,9265,10995,5988,2631
1901,3983,1328,38,4214,4958,5806,10120,3626,953,88
1902,2198,5293,10988,7957,11024,11330,1228,6734,6558,450
1903,1158,4376,6003,3810,10266,3397,1546,5013,3488,3821
1904,8258,10406,5511,9272,4471,10507,2445,3765,3362,1842
1905,7069,10896,2511,11097,3466,9934,4157,6335,2366,8566
1906,4667,3161,1777,9337,1798,1623,5068,5413,9342,5881
1907,8621,4605,4682,5499,7207,2348,811,5257,5416,2705
1908,5044,8582,9874,9501,5790,10875,7546,596,3430,4624
1909,6850,2553,3200,11348,782,6120,565,532,10686,10262
1910,8299,8789,543,4241,4972,6331,996,7882,72,7616
1911,3032,808,6710,7438,3447,8157,9637,7764,8586,3236
1912,4615,6680,11304,6333,6814,631,7515,10055,5248,3661
1913,8016,5368,7182,4786,3600,6777,2880,1861,7348,2167
1914,2653,2562,8065,4690,5577,642,1172,1996,6958,11151
1915,7612,9041,544,1490,729,7123,11121,5904,5291,2812
1916,1737,1000,3990,517,1636,6027,2461,6226,3537,1748
1917,2566,7859,2075,10670,1321,8441,3696,2706,9915,818
1918,742,5909,6832,7779,2128,10937,4191,5531,10724,10907
1919,1551,11296,1198,1738,10671,2448,5529,616,8788,11321
1920,4282,3285,9659,9699,7338,9039,4681,3751,1721,10500
1921,7668,508,3105,9834,8765,286,2601,3504,1918,8601
1922,9326,9480,2971,6708,229,6747,7252,6001,5442,7326
1923,1159,2143,9938,1482,927,5453,8856,8742,11199,2945
1924,4802,6449,5537,4601,7886,10356,5437,8465,9896,5491
1925,6218,5395,5934,8005,2887,3799,1605,9449,9497,754
1926,6186,4547,1691,1623,11207,5565,3226,1229,11374,9236
1927,4425,7593,600,5995,6683,1341,4022,8801,1656,5918
1928,7996,10403,862,2832,529,7543,10793,1783,7256,4148
1929,10800,6161,10865,10967,2409,5851,2984,608,6595,2735
1930,2200,10216,8684,8052,8006,3429,4512,3304,6960,4140
1931,5012,4312,267,2548,6368,5351,5844,9440,6101,5255
1932,7122,2653,9891,6565,7092,4512,9007,8662,4934,1451
1933,10532,1724,7519,4415,3823,4757,4479,259,11231,832
1934,1156,928,5723,8994,606,6206,7950,4001,263,5394
1935,4384,7339,6040,5437,2535,8436,5176,10459,5166,2797
1936,8190,11018,7146,9658,8732,2357,6515,9789,840,4520
1937,2666,3297,31,695,8923,7530,7617,1266,11127,3252
1938,10525,3390,5478,3509,10316,8750,189,9144,9904,7493
1939,7244,8297,8665,7408,9719,5152,1555,5224,11104,10332
1940,8507,9929,3369,70,494,10138,8610,10967,1352,5159
1941,4514,2063,404,4902,4258,3926,7638,9655,10961,10779
1942,2305,9165,3853,10044,9475,1980,10437,4218,4376,9822
1943,10096,2067,3806,11048,5452,638,9969,2816,9894,4882
1944,5886,2850,6361,8133,7364,910,8793,6230,5727,6269
1945,2905,4359,6196,1852,11343,10572,6572,1524,1879,909
1946,11039,1676,10823,4640,3345,1407,11262,3369,6647,6793
1947,9704,1831,8845,8305,4072,6335,8687,2710,3163,5131
1948,4191,737,11091,3721,2787,5156,4778,8619,5586,8789
1949,2633,1474,4839,10269,5706,7901,1351,9397,790,893
1950,7639,9466,8752,4718,8107,8497,8433,6106,1887,3639
1951,760,2039,9115,1262,6716,11270,7263,8625,10691,6161
1952,10280,8307,2093,8581,3846,1114,2932,820,5780,9573
1953,924,8745,3057,4019,2894,4206,3300,10616,7142,9938
1954,8328,8908,9126,5950,9447,7593,1937,6325,4752,10590
1955,7932,7385,10678,6319,795,4358,1732,6797,1336,3032
1956,1698,4679,3408,7841,7900,5818,10926,3257,4268,2907
1957,4937,9264,6402,10878,2315,5632,362,2771,8205,9902
1958,8999,3775,262,10292,2760,8238,1471,2945,3542,8555
1959,454,7148,9791,2265,9148,10853,1148,9323,9248,3261
1960,1514,2015,2649,6045,7894,8486,655,6038,2384,189
1961,10109,3033,8578,7602,10947,4786,4215,9442,3339,9852
1962,7047,868,9252,1668,9407,5605,8941,109,5701,4300
1963,6876,5141,2440,10437,6724,5296,9389,2334,2156,6113
1964,225,77,2878,8935,10725,3983,6822,1621,9152,3657
1965,1995,10823,4724,2591,5522,8581,3508,4220,5831,5842
1966,4597,1510,3313,2481,8240,10176,8632,8882,9245,7559
1967,9007,1802,2518,9388,10068,4638,5449,6935,1922,4359
1968,1397,3342,5151,9778,5702,7800,5037,3615,7965,2186
1969,913,3759,5497,5003,8294,11242,5815,4416,10344,9521
1970,8853,8641,10836,1669,10640,755,6824,9785,314,1883
1971,3213,3714,1350,5542,6394,10040,5592,6010,6278,3281
1972,1057,2585,3734,7050,10216,6353,8740,8624,938,4354
1973,8202,6539,3548,6186,8196,1999,9328,1606,9958,3222
1974,86,5742,6155,7868,3378,3722,11322,9158,5508,3999
1975,9799,7926,2643,2964,7739,1592,8909,3814,9321,1584
1976,6334,8995,4766,4856,547,9179,4145,7709,10757,634
1977,1364,6419,2006,11121,2108,10604,8890,3392,5432,7171
1978,5770,6896,5836,6712,1926,4284,8188,8527,11361,910
1979,10260,7406,144,5059,924,5493,5580,7842,4865,3535
1980,4967,9143,4593,4769,10213,8110,2678,5826,7463,6119
1981,1414,5493,8911,3663,8870,418,5605,4834,9480,5701
1982,7886,10332,10199,960,5087,9989,2896,862,2304,3930
1983,3555,2656,5876,5010,3015,5362,5700,6748,4087,5117
1984,11340,1528,2054,3042,3197,206,3415,11381,8920,4203
1985,9926,4074,8804,4260,9142,2140,2571,3107,11149,5693
1986,11366,8227,1488,4257,4742,7802,2324,1285,2610,8804
1987,8703,6415,3275,1643,6176,9671,4221,3932,798,1861
1988,9630,9416,2669,1221,1942,4452,7624,6623,8318,4072
1989,8392,10142,9108,9357,5573,1578,5917,2118,11144,1435
1990,9324,9018,8462,5095,4236,1120,6658,11272,4753,2283
1991,11264,3622,7498,7184,6399,8909,5080,3580,1490,10774
1992,11185,5817,5467,1707,6549,9053,10487,1845,2564,9195
1993,3222,5404,10464,10427,3422,7985,3492,5067,9908,961
1994,9902,10241,1242,5984,3555,9616,4973,5749,10296,4462
1995,5732,8927,3367,6329,2268,5467,10166,2220,8973,1532
1996,8262,2175,10445,460,7254,9096,2608,2894,3161,8562
1997,7455,29,3488,11374,7301,1248,10270,2994,9033,67
1998,5547,8819,3349,8733,10519,6830,400,3287,11176,4418
1999,3576,5697,10876,3589,6216,7914,5839,6244,4564,2168
2000,6680,9318,8425,2834,3217,10862,7724,2210,5059,771
2001,8491,2832,2173,8840,8184,6736,10485,9993,7597,1030
2002,9537,7127,5200,4005,6774,50,4382,10502,6512,5570
2003,972,1003,5333,7733,3121,7063,7912,5898,6711,6648
2004,3851,4773,1809,11142,7910,6418,7258,7302,8058,8065
2005,5382,6726,941,532,7687,8096,9986,6611,982,4695
2006,2075,2958,10672,2600,2464,4180,402,1775,3098,2153
2007,3666,8427,4570,11332,1280,4341,8376,4679,8684,6706
2008,10782,716,7849,5622,5227,2847,5385,2860,7962,7532
2009,5388,7296,10606,6262,5538,944,7493,3630,8483,2597
2010,167,4760,11264,112,4395,9833,6869,10756,7961,1931
2011,4276,1621,4210,10777,8694,619,4871,1345,9997,5913
2012,2350,666,7417,7504,5099,4150,8338,6645,8867,1458
2013,1431,6889,1688,8519,9139,10060,2600,5386,5436,8999
2014,8953,10441,5392,833,11295,6891,9101,7782,5644,6698
2015,7275,4050,7189,5746,4167,2134,10043,8418,9800,72
2016,4882,934,4421,1885,1666,11005,10005,1219,9942,5716
2017,1736,5876,3494,155,3592,5915,3486,88,41,2520
2018,1217,6373,6070,2243,5664,724,8627,6250,8426,10350
2019,950,2473,8039,7569,1394,8859,9308,3195,3277,3572
2020,9193,2166,9385,1293,868,7236,6602,861,2419,1162
2021,2618,2271,10831,652,7008,8446,161,319,9660,2827
2022,580,1030,6449,1357,7037,803,5223,6260,5313,7178
2023,322,8801,2199,4937,9395,4992,3238,8107,3226,4999
2024,6751,870,5959,11288,9681,3600,2273,4544,10454,2495
2025,2387,9028,3536,1035,7298,10975,10261,8479,9378,673
2026,4800,3484,5110,8812,5803,8141,7201,7179,6428,2105
2027,2831,3221,8634,4521,9726,2248,47,8381,1892,1256
2028,3414,3272,7030,8149,381,744,10343,243,11088,4237
2029,9367,3130,5696,2639,2097,9570,5144,9262,2483,2266
2030,9308,8067,11230,8412,9268,2860,3885,7787,9379,1236
2031,7871,4099,7745,5168,6853,334,10641,4610,908,2045
2032,2848,2114,1713,7308,8245,3079,5313,5842,3881,9514
2033,816,7433,2370,1192,5462,1799,250,2688,2385,4525
2034,4810,1690,8098,3767,6470,3872,8858,6108,5682,7545
2035,7447,1504,3421,8083,2069,1772,6131,6390,1829,6597
2036,6720,8386,7313,2697,10408,2058,9981,4250,1784,5168
2037,2005,5973,9782,432,233,10047,5502,11222,9946,2284
2038,1840,6065,10435,1223,456,7210,9532,3309,4960,7283
2039,9582,1466,5198,4356,10751,4929,2371,1090,6362,9751
2040,7629,1411,168,5248,4275,2926,8301,9972,91,708
2041,5884,7612,1854,6718,2618,5518,7959,9636,1889,473
2042,6136,3457,10301,7302,6256,213,4642,7496,9333,3559
2043,3582,6818,9436,2850,11311,2618,1848,4277,1386,87
2044,11192,6101,4021,3752,619,2850,5554,804,5365,10944
2045,9566,3458,5873,2102,10647,736,5084,10429,6218,2553
2046,9332,3477,6766,6532,10627,2759,4995,10659,3849,8277
2047,1743,10809,4147,4091,866,6885,2882,10583,6870,759
2048,1486,8039,10438,8760,2904,5282,273,10393,4351,3067
2049,427,4339,9157,2187,7249,8721,7611,1946,779,5861
2050,1187,7309,844,9264,3457,8786,5204,575,8095,11312
2051,9207,4556,6820,237,5492,3194,2956,8045,6081,1709
2052,8818,3713,6015,3051,8013,9864,7339,10218,3097,10617
2053,4423,7850,7453,8240,4325,6035,8309,4389,7983,3247
2054,1889,1620,9281,5200,6815,4450,4458,6202,5396,6249
2055,3525,773,216,6681,10026,6599,4431,3850,6019,2277
2056,4011,1026,6986,2422,6878,1416,3629,10619,2906,2010
2057,9749,6547,7670,4772,172,5606,2436,2147,844,9281
2058,6349,2626,10093,2586,5160,6032,4482,211,5122,9260
2059,2593,8425,4891,628,10881,10828,10526,5955,4668,5158
2060,9961,9939,9367,10198,7552,3078,9022,3179,8832,9658
2061,9963,8451,3574,10126,10267,10900,1654,4664,7555,10163
2062,1077,8043,9326,354,8178,283,10563,10144,2843,11157
2063,4555,7075,2613,604,5128,8897,3936,1158,6955,7905
2064,1243,1823,1662,7522,354,9337,7046,775,3877,9805
2065,4652,2440,6313,4788,8078,3288,10287,4785,3165,8548
2066,5581,9171,6245,9945,10695,10782,499,8123,10570,5747
2067,10633,8174,8630,2916,1780,6443,3299,11348,8026,4045
2068,6844,6261,7819,9489,10566,9219,10276,3130,9355,9918
2069,244,5044,10409,680,8596,10832,1591,7253,915,5553
2070,30,2116,1625,733,8284,5261,890,6914,7843,7104
2071,7201,5399,5657,7424,7743,7969,945,2778,1834,10337
2072,5341,4162,10825,4918,4901,6043,6908,225,9843,1610
2073,1063,4577,3603,1964,10747,10230,5634,7254,3543,9649
2074,10801,6869,9218,4981,2781,74,10217,2550,11314,993
2075,2707,6733,8664,4163,3166,484,7451,7821,1288,10305
2076,4671,10294,11317,2944,3434,5491,5256,5530,7400,1344
2077,1451,841,5933,8147,2195,9438,8056,6704,9630,1459
2078,9066,1326,4321,3074,3619,8957,1432,7994,3184,7348
2079,2113,10174,7737,2477,567,6782,9212,6537,7528,9021
2080,10715,6744,3300,6798,8678,4304,5101,9572,6920,4034
2081,1765,2128,2901,7401,2491,2734,1942,7394,9762,5774
2082,8153,6270,4098,8604,7923,3566,7769,1004,10789,4099
2083,10445,1183,3787,2781,2176,5220,2544,8055,8236,7215
2084,10496,373,5698,11295,4426,5095,571,4199,1357,6507
2085,10716,3568,9025,9457,7874,3409,4522,2465,9688,4347
2086,7847,8382,1302,3202,1223,9757,5059,1000,10918,183
2087,8888,7929,9274,8776,1856,7390,8566,6435,4170,11058
2088,4195,8854,10045,1234,5158,8453,3113,9166,2831,2139
2089,6039,3467,3771,10869,2908,10858,4446,3305,3500,1800
2090,579,4112,5909,8362,1815,1818,10475,7770,7695,7085
2091,8870,6167,10233,4935,10865,6310,3063,3401,3686,7583
2092,4003,7810,1964,3294,1203,7064,5268,6743,10393,10603
2093,3522,7666,4222,5355,1976,5224,10672,9703,9564,1668
2094,3904,7930,126,1929,10711,3606,9751,8635,10003,5901
2095,4525,7068,2202,3024,6942,4502,4700,4061,10572,10210
2096,8040,993,6284,9343,8572,8911,6689,266,7060,531
2097,3852,1695,9296,1824,7339,10843,8993,3201,6390,10741
2098,9152,3405,10442,3500,2749,328,4007,9084,10060,1106
2099,11179,8614,891,5040,3271,4667,10763,2602,706,8186
2100,10818,4790,9902,1344,9471,5541,6278,276,6585,10758
2101,5115,10824,6760,9642,550,1704,3929,886,965,5106
2102,6024,5822,643,2869,5929,1102,2917,7574,8970,7784
2103,970,10954,685,1383,8183,981,4666,4402,5773,1685
2104,4855,9906,7842,4531,10380,1607,8950,11139,6962,7087
2105,6937,6776,8709,3926,1995,6674,3627,4062,8571,10895
2106,2823,10757,10504,8034,4469,916,9596,7840,6187,7834
2107,3623,5918,10721,662,2595,4857,3525,182,1652,9314
2108,7371,7605,2641,6503,3,9093,10115,806,6161,8725
2109,863,7459,1973,220,7818,2019,6227,9198,4257,1269
2110,713,3282,9958,645,3199,9766,6245,7946,6206,5056
2111,8522,3159,1310,10788,10330,351,5545,5164,5887,7008
2112,6861,6815,1549,4222,11266,10152,9221,551,4853,2657
2113,8451,3402,3450,11259,3852,6455,2418,10058,2723,1039
2114,4772,6613,9211,5425,725,11171,2520,6702,5866,9725
2115,2014,10411,4875,1186,4994,1356,4616,3202,5840,2286
2116,4613,3427,10942,8236,3487,806,6175,4919,909,870
2117,5640,9199,5586,10505,11111,7845,11154,3153,10617,1648
2118,5925,10599,9035,3385,8279,5947,5950,10814,3608,5012
2119,3190,10443,8530,11229,3429,856,11227,11201,10099,10436
2120,3362,1668,5213,511,10500,7189,1350,3915,11190,3149
2121,1866,4945,4885,4641,7522,4008,9903,9676,8943,7444
2122,9629,9722,10879,7813,6609,7615,1416,4546,9196,6202
2123,4605,6713,7565,1757,9046,11188,6555,1361,2826,1758
2124,805,5243,3938,11368,6296,7507,7015,10103,9901,9533
2125,10643,6900,7771,10395,8171,3291,10177,672,6620,10429
2126,2967,5722,8625,1244,357,6562,6286,7516,7556,6948
2127,9588,5976,8138,47,5620,5489,699,9837,5312,6534
2128,8246,785,8409,2039,8742,4477,6045,7176,8949,5335
2129,4643,5052,5830,7014,7850,994,5820,4471,1319,1700
2130,1776,576,2833,618,1536,3272,10932,3349,6947,3083
2131,8159,2353,3297,9801,5954,4188,10140,9688,5792,10788
2132,4132,9602,11289,1449,4850,6051,10227,10244,503,8288
2133,881,11174,3373,10648,10539,9276,1667,579,1749,1037
2134,1962,8839,8725,3852,933,2854,10300,642,9818,6276
2135,10815,2621,9512,4969,6074,1316,774,4030,5359,6964
2136,2129,7630,1726,6535,5690,7588,9402,11278,4452,9327
2137,2839,6144,7678,9891,11205,3327,10879,995,7761,4341
2138,1371,6199,3167,5291,7917,4034,2101,9132,9343,7402
2139,1724,7656,8048,10509,10280,10880,7127,1253,2729,11367
2140,4404,5107,8485,4584,5932,9790,968,4177,1668,11150
2141,9063,1236,9609,6182,7932,4994,829,4460,7185,4941
2142,8574,6569,9829,8169,745,10514,1609,3361,8283,7284
2143,8100,682,8727,6024,10337,2720,9527,8649,2032,3631
2144,1695,11339,7563,8356,2596,4252,506,5005,8664,10239
2145,791,3327,10535,8558,6793,893,7315,7852,6633,11034
2146,7007,10122,11372,1966,1522,6831,3898,280,284,1819
2147,4585,6337,7363,4011,3030,8108,2725,401,10512,3194
2148,4445,4520,3891,8685,3675,4921,7745,3700,8521,6894
2149,6892,625,1431,5268,2030,1736,157,2870,8919,1681
2150,3338,2066,10087,6413,8313,11165,3678,4470,3799,1408
2151,8149,9544,3161,1004,2365,248,5719,1756,3708,6714
2152,3717,5286,7308,2704,3550,2213,804,9553,10091,10734
2153,9265,4701,6905,11110,4076,5640,10682,7241,4867,6809
2154,4578,6844,5219,6184,3514,9086,1540,9197,9165,4788
2155,7165,2505,993,4532,5674,3999,11137,147,5330,8699
2156,7838,2592,5753,8741,10681,9498,10956,10789,4041,7820
2157,1469,1761,6569,2294,3231,5607,4827,11040,6748,3392
2158,4500,8667,8527,7826,9009,7259,1024,2810,8421,8301
2159,159,8790,2623,6150,4222,108,6676,586,7803,581
2160,10549,8132,11110,3909,10399,2323,5745,9884,1053,1319
2161,9987,6757,9213,3630,2075,773,8792,2856,3421,606
2162,9868,4426,7932,1712,2222,5350,3450,7597,5095,10777
2163,1108,10183,9106,6555,573,140,9693,3833,2970,8919
2164,10754,9403,5450,8671,4124,5582,10018,9034,727,9864
2165,8275,8656,5653,485,3772,6116,5016,8515,9724,7205
2166,4843,5387,7089,7912,862,4216,6444,7116,8222,9298
2167,5850,5642,10651,7863,8268,8221,8804,5977,3389,5004
2168,9895,3994,8980,10446,10670,10801,2661,5526,8022,670
2169,8852,11105,1104,5598,7411,11030,3755,1633,9203,8536
2170,3040,8258,3783,814,2780,4883,1965,7147,2250,1348
2171,7385,6975,7385,466,7150,10174,5244,805,10427,5494
2172,2810,1036,6454,3341,1955,3582,8168,3795,6070,8130
2173,1989,3036,3320,371,2356,5573,7161,11189,8356,965
2174,877,4419,8249,6072,3955,6869,5271,10061,9048,5945
2175,6080,7896,1045,8297,5423,7396,523,6606,4258,10710
2176,6951,6952,7296,841,11114,11122,9218,3018,3246,5773
2177,8523,6957,6942,10859,4457,10623,6993,7200,1822,2950
2178,5095,5805,7970,5511,6707,6385,3011,8991,1239,2247
2179,7964,11051,2576,5900,1689,9773,1789,4141,1810,1204
2180,9102,3365,8511,3331,10321,2570,2573,9786,1491,8115
2181,4801,4694,8002,5974,11389,4417,9184,10189,1374,11364
2182,7419,11094,9124,893,89,3487,9094,530,10432,10263
2183,8230,2833,3920,8961,4042,317,8166,3467,1518,5243
2184,7018,6903,5157,4,7915,4353,8557,6639,5903,10157
2185,2479,10772,6365,852,10942,10081,8302,8448,2478,7584
2186,11014,2660,852,10623,2751,2930,4665,8051,4146,501
2187,3763,4563,11079,2843,5916,9576,6122,10338,4075,2172
2188,9487,828,8522,3153,574,3684,11002,3042,9545,3332
2189,8969,4537,4778,7615,3306,3500,9659,2813,11308,2803
2190,6072,8393,3576,7919,1862,2095,6946,273,4199,3790
2191,62,4801,790,7588,809,4267,453,3432,2045,4376
2192,2233,2538,7982,9670,8725,4598,7349,2926,6128,8470
2193,11327,2530,3983,7996,806,7806,8020,914,4463,1179
2194,4351,7744,8252,2223,1292,10025,1346,4089,5920,7618
2195,5834,2908,5689,856,11112,1124,8807,709,3295,3543
2196,1863,7283,9505,3929,4041,6492,4756,10928,5262,477
2197,6897,7222,467,10266,1269,6577,5665,7273,8526,2049
2198,446,10808,26,10747,4701,2437,9385,6922,10870,9162
2199,2172,5386,1843,580,4893,6030,9387,10305,5983,4068
2200,7319,239,65,4498,7467,461,7738,9148,4419,5878
2201,1614,2454,804,10073,2371,3575,2586,5345,8443,7386
2202,5482,7643,9709,3724,8000,6299,10447,4705,4339,5992
2203,4941,6388,5899,3327,2234,6603,10174,4857,7979,217
2204,2489,7711,3425,7290,10477,1745,1296,11086,4192,9410
2205,503,6305,3562,1570,4956,18,9662,4636,8140,9488
2206,7872,3208,9497,7093,2677,1851,6536,2255,10372,7576
2207,3335,8932,10971,5330,1286,4713,6996,2741,7095,9288
2208,4114,6884,9547,4790,3439,1173,4623,6892,2503,736
2209,5684,8332,5406,10531,775,8044,2113,4845,5251,5490
2210,1633,1817,2477,10453,9040,9945,7215,10220,4377,1148
2211,8738,1739,335,9468,3963,4736,3829,7135,8407,5551
2212,9751,9178,11097,5988,6935,8972,5921,4192,11137,2185
2213,11108,305,5415,779,250,10336,8775,8704,3254,10131
2214,7774,1102,9589,1477,10435,10852,8643,10878,2538,2664
2215,9148,9848,1187,4569,6128,8444,9102,11138,9984,5888
2216,8362,2328,8289,10497,7956,9087,9876,5258,2189,8049
2217,8237,6367,8935,8011,10362,8064,8482,3768,7642,3904
2218,6105,556,2843,7127,9418,4908,10614,8002,1058,7472
2219,8257,1250,11324,5700,4323,978,1233,3879,216,5669
2220,10272,9254,6568,7007,469,10202,4775,8784,1602,4263
2221,4078,13,10303,10398,2827,10340,10683,7586,8085,9435
2222,1474,8417,4428,9352,5509,7452,7101,10933,1857,2442
2223,11277,1301,5016,6311,7346,3558,4136,881,3900,4849
2224,5681,4603,779,313,11206,1701,7853,2457,11119,8344
2225,7969,6001,5548,6885,684,2932,446,1580,2613,5195
