idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
616,844,271,276,495,1050,211,534,621,479,404
617,263,708,106,167,717,133,404,990,134,525
618,905,1043,52,952,414,763,765,603,762,354
619,439,1034,609,482,807,12,832,228,290,255
620,810,385,464,703,422,863,263,725,732,1025
621,403,539,311,205,949,162,743,116,812,702
622,645,625,91,677,668,1010,641,190,100,282
623,452,603,1001,657,776,636,941,707,917,536
624,69,980,649,841,824,876,22,469,406,802
625,866,1000,394,3,553,755,492,389,78,823
626,941,363,903,20,126,782,650,306,658,800
627,632,938,990,867,902,509,1027,592,124,914
628,951,7,483,176,999,531,790,577,59,1003
629,614,696,715,650,207,422,845,414,355,471
630,820,970,812,498,132,160,1043,700,1027,128
631,482,265,88,88,127,932,368,197,751,492
632,841,769,806,570,482,388,226,882,836,1012
633,84,503,468,8,383,506,40,466,567,48
634,231,781,115,366,451,340,48,547,120,236
635,740,421,19,907,331,400,116,252,1023,758
636,981,961,41,877,529,229,999,878,468,743
637,119,656,678,808,216,275,643,319,442,578
638,175,509,396,770,958,357,634,673,224,370
639,56,190,178,684,993,591,964,754,80,113
640,345,149,333,483,125,596,114,995,217,919
641,761,140,108,523,774,110,464,610,400,87
642,672,876,573,143,278,299,7,275,433,446
643,715,886,539,266,661,125,39,247,630,356
644,935,64,844,1015,727,87,867,762,458,120
645,679,811,246,691,243,736,340,644,827,958
646,731,947,103,810,884,15,900,255,855,149
647,348,448,734,154,337,980,538,136,941,956
648,209,831,993,307,26,681,298,284,238,649
649,829,677,763,375,874,27,671,741,733,346
650,623,382,71,228,123,386,314,442,65,555
651,556,158,594,419,910,822,55,866,587,696
652,572,1022,379,410,441,21,942,522,603,780
653,417,559,277,1035,251,1052,695,89,749,322
654,165,399,163,993,734,939,694,333,1005,43
655,398,11,897,861,252,378,537,69,748,1032
656,897,12,958,1017,345,387,607,691,298,303
657,367,45,855,1003,618,6,502,688,29,562
658,730,932,3,831,391,787,260,888,617,1024
659,374,820,312,967,161,368,876,876,715,881
660,880,868,1003,904,107,254,1010,942,36,448
661,949,746,802,23,825,365,37,949,765,999
662,553,355,800,897,808,421,914,259,845,681
663,95,40,688,322,772,101,211,905,381,63
664,884,881,1016,0,465,756,362,17,435,14
665,421,959,766,297,261,870,221,821,244,613
666,490,524,214,72,662,39,581,543,160,434
667,496,639,880,378,42,143,356,156,639,553
668,334,344,971,559,486,88,1000,870,736,166
669,251,967,996,875,499,767,497,486,345,792
670,654,287,1,527,951,490,103,48,984,193
671,497,460,261,441,448,524,269,249,371,122
672,1032,234,878,811,971,592,710,559,719,744
673,16,106,1007,789,992,607,1,652,541,306
674,930,351,636,928,749,5,877,548,931,811
675,308,948,499,62,234,620,17,303,483,493
676,431,742,142,791,112,129,115,384,86,355
677,347,737,833,807,720,480,225,865,357,604
678,724,762,622,989,141,934,421,1009,338,10
679,538,343,733,934,455,964,407,191,943,686
680,909,35,500,508,366,182,476,1036,443,411
681,743,843,381,864,588,671,424,743,314,442
682,559,757,158,714,1028,845,593,856,741,153
683,177,1050,259,408,809,59,68,264,557,891
684,106,383,523,323,938,250,188,922,76,474
685,24,156,865,320,869,819,220,360,260,29
686,248,150,1017,580,786,186,130,676,485,756
687,382,131,466,1027,860,64,1005,651,997,501
688,1046,900,196,272,163,960,323,934,720,461
689,140,599,710,708,970,949,895,492,564,895
690,67,648,533,1042,705,729,168,258,779,54
691,384,914,313,289,839,36,684,251,804,263
692,570,824,447,480,644,540,869,594,453,732
693,1029,320,1033,423,429,653,587,465,274,533
694,168,213,278,753,572,44,552,634,684,239
695,557,10,493,10,674,284,1033,607,790,861
696,619,276,263,775,325,873,169,596,133,377
697,123,1009,887,426,673,478,517,47,153,675
698,945,943,169,929,880,432,428,437,1022,324
699,265,684,522,342,474,240,890,146,752,266
700,549,1042,363,685,660,263,1048,728,708,235
701,628,882,703,707,213,952,804,371,438,260
702,769,107,305,935,69,734,569,280,386,554
703,589,714,822,704,143,895,1037,340,909,836
704,687,314,233,438,814,333,444,1026,395,41
705,982,1025,719,525,868,750,458,944,462,35
706,990,966,909,1004,104,175,810,176,668,954
707,902,963,400,277,689,520,44,451,370,388
708,541,747,87,637,1042,883,953,25,177,1016
709,47,345,955,236,137,586,129,174,968,212
710,327,346,424,601,767,457,692,117,261,584
711,148,453,170,319,18,668,899,496,43,34
712,804,94,638,742,657,150,573,32,240,1047
713,456,780,706,814,1037,864,386,1014,932,1043
714,60,640,541,827,259,961,490,80,835,690
715,504,885,144,917,466,852,886,1020,57,985
716,279,475,605,436,917,452,740,940,304,854
717,760,732,428,511,415,411,341,1007,637,95
718,926,998,8,723,108,891,326,575,393,971
719,194,999,894,585,380,2,413,513,155,804
720,702,905,525,326,146,672,861,617,727,295
721,385,536,66,1,806,297,854,963,363,390
722,950,725,201,433,286,706,363,776,501,207
723,474,634,434,924,798,148,209,886,677,328
724,1039,406,672,453,266,1,704,745,816,827
725,275,705,922,633,22,79,795,223,610,380
726,952,618,623,932,13,119,908,250,243,4
727,720,907,587,913,998,688,596,434,662,443
728,41,602,462,752,356,197,295,356,83,417
729,996,664,949,451,384,945,145,992,899,150
730,561,403,850,350,238,905,841,709,605,963
731,1019,867,536,625,210,285,543,339,221,654
732,201,63,794,386,952,565,974,778,563,625
733,937,81,450,460,297,123,933,966,616,472
734,719,318,484,538,932,283,79,758,336,1020
735,432,922,630,995,849,54,333,344,63,1044
736,718,572,285,937,1001,757,23,806,550,693
737,158,617,1040,757,777,862,451,363,872,547
738,246,170,918,336,551,821,372,804,81,331
739,684,277,582,466,979,806,688,696,517,600
740,865,576,459,102,276,630,824,678,26,521
741,467,550,96,777,504,814,432,1037,459,724
742,198,373,100,47,55,598,469,1,839,391
743,601,808,177,101,525,580,726,1045,72,768
744,480,988,184,421,743,46,355,237,842,839
745,486,586,718,313,585,118,96,843,723,256
746,691,637,415,879,180,568,385,848,806,736
747,418,248,423,354,695,877,134,582,908,375
748,422,299,257,446,154,942,34,819,744,473
749,459,302,941,294,555,494,258,1041,542,674
750,936,1012,817,332,702,111,121,572,990,772
751,805,558,795,863,72,34,369,75,434,78
752,26,493,212,816,488,898,94,660,824,535
753,876,4,791,986,419,146,313,903,219,99
754,1006,674,933,968,83,266,653,960,205,957
755,888,600,1037,750,93,563,1028,41,906,911
756,124,564,843,918,552,217,42,752,32,93
757,532,488,56,55,338,257,873,350,795,436
758,295,511,162,414,587,306,617,744,538,548
759,650,801,597,207,464,220,223,777,1018,591
760,688,544,260,1013,896,600,472,959,954,530
761,42,622,837,91,400,515,595,824,419,518
762,268,791,404,1050,188,417,325,46,425,494
763,854,219,94,561,732,353,652,147,927,309
764,138,764,598,999,1033,339,835,349,271,469
765,816,137,650,485,501,994,512,911,266,242
766,478,1027,1032,305,982,4,301,14,1021,953
767,825,996,375,418,1045,117,335,1049,747,638
768,644,46,839,439,534,310,202,511,256,158
769,1005,835,1027,953,795,181,818,528,398,476
770,359,497,626,985,601,1022,316,757,272,644
771,227,350,440,803,1006,43,328,636,135,45
772,830,555,5,7,328,1046,756,157,775,818
773,449,394,435,542,47,30,561,929,669,278
774,871,436,962,379,520,496,268,978,996,0
775,287,565,145,672,428,534,1051,788,601,285
776,1040,464,1046,764,241,1017,249,527,35,771
777,70,455,625,894,301,536,261,238,186,397
778,470,652,712,998,590,564,1039,536,1012,319
779,242,341,437,656,840,1037,205,849,17,1053
780,580,180,249,61,227,971,594,993,151,74
781,224,516,961,694,549,504,58,439,556,678
782,333,1032,578,114,745,804,628,268,964,931
783,738,901,528,172,500,313,231,55,965,272
784,1023,326,531,1020,82,193,182,230,5,769
785,133,65,460,660,591,233,912,431,1050,59
786,812,879,488,982,642,280,250,161,647,927
787,803,169,613,726,208,1033,501,766,472,850
788,899,1035,50,95,505,272,35,690,585,406
789,276,735,165,1025,826,246,294,997,179,76
790,171,790,980,568,832,345,1046,782,572,512
791,243,370,748,1040,420,247,618,970,592,940
792,1017,9,965,569,675,70,0,710,58,68
793,947,833,228,1008,304,817,246,842,945,1027
794,301,538,399,257,247,967,792,965,377,450
795,36,178,792,302,1013,80,378,240,534,237
796,250,987,810,234,64,295,245,674,156,866
797,617,1015,772,819,92,962,193,413,731,1004
798,259,163,740,636,296,764,766,565,577,812
799,637,589,268,793,73,477,616,730,292,488
800,178,1026,852,469,997,1040,883,737,512,814
801,912,531,571,195,653,542,742,411,884,227
802,1049,217,631,976,424,699,891,769,910,683
803,1010,834,652,117,828,362,308,825,137,1039
804,297,591,782,253,68,557,821,53,89,425
805,522,898,834,654,115,252,452,899,417,626
806,44,889,854,267,138,66,1016,323,289,131
807,771,661,526,165,514,590,344,750,981,597
808,320,93,632,156,593,623,214,42,113,114
809,842,308,508,128,96,277,864,235,893,563
810,186,25,923,529,711,865,30,328,940,138
811,1031,546,801,533,385,825,723,871,951,703
812,756,854,773,123,128,7,708,415,903,208
813,176,110,467,973,176,588,554,98,705,233
814,838,467,1022,778,170,559,247,632,104,650
815,814,739,338,503,576,711,803,654,495,238
816,199,855,198,417,750,367,693,12,655,668
817,260,956,282,452,131,528,837,133,84,245
818,626,120,580,120,171,549,361,218,559,526
819,924,782,538,772,34,652,486,287,4,700
820,592,662,1010,991,867,785,681,1000,216,817
821,167,142,935,355,843,593,346,67,706,570
822,446,395,743,352,886,444,124,68,152,627
823,317,295,51,461,277,128,661,169,103,164
824,758,376,821,285,744,293,499,779,310,143
825,394,783,40,560,478,648,840,28,774,859
826,90,870,358,310,890,667,564,816,62,913
827,883,512,289,66,494,650,913,887,47,81
828,885,335,131,628,568,1030,817,733,423,19
829,750,911,302,59,412,3,850,298,988,993
830,737,815,519,886,864,1038,199,795,782,401
831,188,456,544,970,967,113,496,480,553,833
832,223,686,445,177,846,346,651,895,259,496
833,840,983,419,4,607,730,749,288,957,896
834,321,176,532,442,936,631,539,835,691,251
835,843,231,520,454,12,235,409,655,781,794
836,425,301,189,921,721,874,513,118,415,2
837,932,734,482,383,935,890,437,724,432,671
838,12,752,987,590,752,173,29,894,561,722
839,815,940,334,1031,1032,909,18,683,925,673
840,174,667,136,392,508,394,461,631,796,72
841,427,883,689,892,270,403,648,4,666,144
842,62,450,721,349,480,483,178,991,6,612
843,997,799,245,486,547,965,713,182,651,53
844,266,976,356,146,603,446,104,625,340,594
845,161,185,542,659,350,614,574,183,696,139
846,698,749,465,674,918,915,485,972,312,64
847,411,658,1028,478,790,259,968,341,938,579
848,99,459,840,367,280,993,463,233,596,52
849,216,471,683,543,230,48,588,40,40,608
850,281,340,476,28,417,155,678,90,682,572
851,78,68,361,615,233,896,725,290,73,680
852,368,342,1026,646,566,626,270,937,602,196
853,354,884,535,301,907,576,730,149,102,898
854,508,104,325,450,1003,215,787,666,129,33
855,895,521,550,843,836,190,365,478,622,835
856,674,941,359,21,956,545,381,1034,234,574
857,616,937,690,958,321,1003,852,370,2,708
858,136,166,956,377,130,337,128,641,678,751
859,762,659,805,6,535,377,1004,939,250,831
860,212,920,1021,812,577,826,754,315,953,27
861,111,13,747,510,862,475,586,896,473,653
862,675,865,643,634,569,281,1012,305,633,277
863,315,632,30,905,532,108,959,325,1028,1042
864,249,892,803,717,904,243,878,1043,413,924
865,893,223,393,279,439,416,625,665,437,320
866,405,798,1044,872,700,744,956,803,278,432
867,1013,238,779,380,394,120,31,464,548,267
868,1048,755,451,394,282,703,828,427,699,247
869,797,548,478,983,818,51,303,123,514,148
870,633,228,119,57,600,395,397,13,350,88
871,77,580,1024,689,943,979,170,611,584,12
872,180,744,337,33,728,212,556,369,834,585
873,424,267,47,1039,658,966,1001,1044,359,490
874,472,352,410,751,816,192,627,167,688,938
875,521,845,668,623,634,700,584,394,79,781
876,682,444,515,517,538,820,656,534,805,152
877,695,793,109,179,215,32,979,65,1026,659
878,183,630,391,110,6,529,676,1029,416,1015
879,922,129,161,490,290,836,61,531,96,892
880,235,825,264,1012,1011,1034,167,5,632,273
881,484,594,114,84,831,1039,296,649,609,903
882,233,691,720,945,666,798,251,59,440,845
883,1036,995,89,594,10,366,519,385,174,962
884,678,397,920,557,678,412,691,694,353,246
885,620,67,868,250,167,9,423,276,758,921
886,898,116,700,140,36,654,3,727,776,951
887,889,462,494,787,599,196,1044,501,583,932
888,564,557,620,688,1020,566,613,906,228,337
889,445,1007,298,916,908,752,257,1008,77,667
890,656,297,167,994,122,208,414,217,643,567
891,707,407,137,109,240,507,19,475,787,742
892,588,241,430,800,336,735,373,682,456,250
893,918,47,4,936,342,947,51,687,667,933
894,310,704,521,915,778,384,846,999,344,719
895,238,736,925,407,120,163,1021,827,168,117
896,963,476,600,369,780,539,649,593,108,17
897,653,665,551,901,191,838,282,91,813,340
898,708,953,1002,621,332,698,351,221,382,211
899,662,874,704,286,1009,57,370,590,451,201
900,409,699,575,396,183,604,448,285,30,901
901,130,454,995,606,145,658,290,406,361,588
902,956,434,938,997,605,646,961,828,783,1017
903,463,605,433,618,647,704,24,573,742,11
904,584,880,846,447,59,690,779,974,10,42
905,1041,635,755,699,629,84,992,199,993,631
906,839,837,179,17,370,33,697,85,849,981
907,664,679,589,813,889,749,321,910,597,672
908,293,571,310,653,193,318,420,396,532,637
909,551,48,702,836,253,26,15,412,448,870
910,774,904,497,896,461,191,511,1027,681,559
911,612,743,745,472,931,289,185,128,531,414
912,967,416,669,1051,845,459,526,397,568,704
913,253,393,239,895,625,144,163,883,334,967
914,525,202,751,82,638,25,334,614,853,79
915,353,731,64,376,444,553,108,647,131,316
916,755,563,454,830,111,484,855,681,248,576
917,362,117,796,871,559,1028,813,460,280,342
918,635,446,206,579,526,13,882,814,466,778
919,507,316,900,265,85,999,530,307,1039,86
920,502,70,76,731,797,428,737,817,737,32
921,714,319,141,840,1008,472,107,436,1044,697
922,685,378,480,325,1040,112,679,383,911,738
923,245,20,829,507,374,501,110,526,891,478
924,792,469,982,686,804,984,271,669,51,596
925,994,209,943,591,640,544,105,859,270,311
926,648,266,254,506,262,940,305,66,660,210
927,710,575,146,243,645,721,590,15,1053,141
928,100,836,555,89,665,17,589,71,636,412
929,1025,97,284,425,225,294,27,293,1008,321
930,179,89,774,343,256,322,638,206,664,289
931,401,171,72,586,626,784,152,775,710,851
932,681,470,511,587,359,809,16,202,676,531
933,747,473,61,950,1048,107,958,60,236,725
934,29,272,43,551,196,632,274,244,71,140
935,71,328,503,758,565,603,73,697,480,176
936,466,895,729,229,850,714,62,193,27,810
937,717,620,62,797,184,612,823,144,608,941
938,284,32,513,178,302,385,609,365,558,180
939,651,636,999,262,969,40,905,3,611,1005
940,939,502,314,851,820,675,72,330,578,676
941,329,182,640,582,833,270,1006,818,615,727
942,587,768,889,762,1022,336,604,433,700,261
943,40,98,823,683,556,479,982,962,463,135
944,933,508,786,401,25,723,879,583,785,202
945,520,22,705,131,558,894,806,269,569,543
946,142,604,70,849,567,381,799,815,580,485
947,591,38,67,317,351,11,863,76,351,634
948,352,644,352,90,260,889,343,954,743,922
949,779,95,842,149,271,685,1011,219,283,109
950,693,990,152,225,920,219,791,988,470,633
951,638,353,218,94,60,241,213,302,74,765
952,518,547,628,9,200,853,63,986,811,171
953,920,264,481,536,156,1041,262,716,991,853
954,647,339,390,666,129,886,297,764,545,651
955,600,419,180,212,624,988,764,132,544,219
956,13,85,176,745,139,73,639,348,140,787
957,894,369,475,531,5,329,1017,44,162,926
958,131,726,595,526,506,695,591,533,809,97
959,35,269,789,74,244,602,829,702,426,977
960,989,418,155,746,747,419,399,729,876,197
961,331,401,490,306,619,924,371,473,321,484
962,917,733,902,588,799,618,658,953,760,925
963,355,229,449,76,827,166,948,600,822,378
964,700,33,90,127,735,132,306,689,865,711
965,796,789,86,98,71,597,1026,915,203,268
966,202,707,32,678,718,844,460,457,1045,1037
967,423,432,200,160,597,170,838,231,225,465
968,524,215,771,597,834,858,467,868,252,44
969,126,249,138,186,516,135,748,404,962,783
970,729,364,340,133,822,50,1015,265,249,1051
971,39,359,1034,13,33,917,439,787,977,55
972,703,270,873,900,530,29,191,160,8,872
973,55,933,881,603,179,179,662,826,450,661
974,705,1020,998,706,954,69,92,853,210,992
975,461,69,287,713,939,491,944,667,840,735
976,960,601,624,576,390,732,400,946,294,607
977,704,514,205,722,793,327,47,811,523,371
978,498,19,1050,695,89,570,784,703,399,359
979,873,579,335,389,722,866,887,852,547,487
980,85,500,495,198,81,643,13,1012,573,684
981,396,188,253,373,934,958,238,938,792,50
982,377,112,31,663,897,1015,243,266,540,737
983,676,307,728,224,812,901,755,215,326,1050
984,444,928,112,185,953,855,733,1004,158,519
985,64,478,123,489,172,510,707,1022,1025,786
986,110,252,55,931,349,260,89,422,424,159
987,987,334,534,138,1047,251,443,615,980,22
988,196,1036,607,876,320,442,315,343,239,789
989,350,43,58,887,408,256,498,919,687,480
990,59,910,182,387,573,466,786,552,801,920
991,451,832,353,804,409,451,719,679,623,430
992,203,1031,255,247,502,846,441,119,362,458
993,806,66,741,651,106,334,229,622,119,335
994,371,161,81,300,267,370,495,347,229,507
995,599,724,9,112,966,786,686,20,847,374
996,28,1016,981,53,528,712,127,318,695,132
997,860,676,16,251,459,453,412,407,429,312
998,964,829,816,388,976,136,752,498,823,540
999,790,788,927,923,1021,347,440,379,471,426
1000,342,706,24,720,670,794,716,989,894,179
1001,15,903,761,1016,616,382,45,100,455,313
1002,241,800,744,459,1027,171,232,671,693,382
1003,784,391,827,80,124,19,430,0,130,65
1004,610,526,326,912,610,201,8,640,253,419
1005,955,763,386,144,149,805,619,869,582,403
1006,992,908,1042,619,1049,880,289,719,626,577
1007,548,925,258,184,779,669,774,112,657,274
1008,573,139,727,670,35,374,640,810,798,366
1009,226,75,17,817,1017,154,489,1016,226,31
1010,416,79,988,263,287,1019,234,588,1003,569
1011,649,984,1030,226,157,1013,721,99,275,185
1012,18,534,997,412,150,710,396,101,926,1021
1013,189,58,775,655,361,23,284,749,309,890
1014,21,613,343,528,866,141,536,521,263,1018
1015,103,365,303,938,791,276,350,471,61,734
1016,537,288,42,1021,859,153,388,923,147,102
1017,271,294,895,282,975,189,227,257,251,616
1018,886,73,365,910,677,801,551,563,128,264
1019,328,259,104,545,901,1024,402,630,374,964
1020,306,311,211,532,962,97,892,494,735,254
1021,79,671,147,682,24,1050,830,1006,967,308
1022,408,216,354,862,164,344,967,166,510,142
1023,173,291,432,567,596,783,85,195,284,332
1024,296,226,752,927,974,209,935,143,489,410
1025,230,481,708,882,872,354,767,124,948,62
1026,1053,292,707,182,715,872,925,512,959,61
1027,604,975,509,136,446,902,562,969,482,1001
1028,52,296,864,1049,237,102,580,485,498,868
1029,863,361,44,825,86,236,1014,863,714,610
1030,415,660,964,834,114,278,1007,21,254,386
1031,437,463,637,556,947,127,183,503,41,205
1032,127,201,568,276,217,65,987,507,653,761
1033,847,17,126,1001,959,916,917,755,171,302
1034,746,1011,798,960,580,427,785,152,970,503
1035,298,816,790,544,1031,533,986,81,644,582
1036,420,417,679,404,434,978,702,605,387,1014
1037,380,916,926,37,16,225,916,879,841,561
1038,269,623,569,399,76,95,727,170,882,439
1039,27,608,301,1010,365,124,204,229,995,973
1040,801,775,370,150,308,300,777,86,227,508
1041,476,761,322,925,272,185,255,822,170,347
1042,429,480,977,767,485,514,682,175,66,387
1043,464,717,939,759,887,265,939,105,295,333
1044,657,438,929,679,762,93,137,272,410,546
1045,921,642,883,492,531,616,844,619,169,101
1046,228,28,224,443,239,933,320,767,45,199
1047,832,1023,293,371,242,408,1008,278,409,339
1048,407,628,563,824,133,930,426,648,886,740
1049,1034,333,856,963,835,253,528,956,223,648
1050,160,77,59,835,0,796,626,417,111,900
1051,323,952,984,635,848,943,902,355,322,293
1052,862,794,861,622,498,972,364,214,436,759
1053,574,257,777,75,246,517,654,270,717,821
